Fecha,Representante,CódigoProducto,Unidades,,,,
10/29/2021,Carla Méndez,B00J0O5J4Y,3,,,,
10/29/2021,Dafne Rivas,B01LQV1YHO,3,,,,
10/29/2021,Guillermo Chávez,B00NQGP42Y,4,,,,
10/29/2021,Claudia Olmedo,B00F3J4B5S,3,,,,
10/30/2021,Roberto Rodríguez,B01EYT1URO,2,,,,
10/30/2021,Fernando Ruiz,B00NQGP42Y,3,,,,
10/30/2021,Fernando Ruiz,B00NQGP42Y,1,,,,
10/30/2021,Emanuel Escalante,B01KBH547A,3,,,,
10/31/2021,Eliseo Martínez,B01KBH547A,2,,,,
10/31/2021,Casandra Fernández,B00NQGP42Y,2,,,,
10/31/2021,Leonor Domínguez,B016381QZA,3,,,,
11/1/2021,Eric Rivera,B00K15Q2B0,3,,,,
11/1/2021,Eric Rivera,B00F3J4B5S,1,,,,
11/1/2021,Concepción Luna,B015YCRYZM,3,,,,
11/1/2021,Bruna Hernández,B01KBH547A,3,,,,
11/1/2021,Jenny García,B018IZ0SWI,2,,,,
11/1/2021,Rodrigo Muñoz,B01LQV1YHO,3,,,,
11/1/2021,Roberto Rodríguez,B018IZ0SWI,5,,,,
11/1/2021,Delia Jiménez,B00J0O5J4Y,2,,,,
11/1/2021,Silvestre Morales,B00F3J4B5S,3,,,,
11/1/2021,Isabel Crespo,B018IZ0SWI,3,,,,
11/1/2021,Joana Mejía,B01LQV1YHO,4,,,,
11/1/2021,Eliseo Martínez,B00NQGP42Y,3,,,,
11/1/2021,Claudia Olmedo,B00NQGP42Y,3,,,,
11/1/2021,Iván Arriola,B01KBH547A,3,,,,
11/1/2021,Dafne Rivas,B018IZ0SWI,2,,,,
11/1/2021,Dafne Rivas,B01EYT1URO,22,,,,
11/1/2021,Jenny García,B01KBH547A,3,,,,
11/1/2021,Beatriz Troncoso,B00NQGP42Y,3,,,,
11/1/2021,Domingo González,B00NQGP42Y,2,,,,
11/1/2021,Kenya Carrillo,B01EYT1URO,2,,,,
11/1/2021,Rodrigo Muñoz,B01KBH547A,2,,,,
11/1/2021,Leonor Domínguez,B00NQGP42Y,1,,,,
11/1/2021,Ernesto Duarte,B01EYT1URO,17,,,,
11/1/2021,Mariana Hinojosa,B018IZ0SWI,3,,,,
11/1/2021,Magdalena Linares,B00NQGP42Y,2,,,,
11/1/2021,Cinthia Bustamante,B01LQV1YHO,3,,,,
11/1/2021,Bruna Hernández,B00K15Q2B0,3,,,,
11/1/2021,Lorena Gómez,B00K15Q2B0,3,,,,
11/1/2021,Diana Rosas,B00F3J4B5S,2,,,,
11/1/2021,Concepción Luna,B01KBH547A,2,,,,
11/1/2021,Delia Jiménez,B016381QZA,3,,,,
11/1/2021,Lázaro Zepeda,B00F3J4B5S,5,,,,
11/1/2021,Roberto Rodríguez,B00K15Q2B0,2,,,,
11/1/2021,Andrés Mejía,B00F3J4B5S,2,,,,
11/1/2021,Nayeli Juárez,B00K15Q2B0,1,,,,
11/1/2021,Isabel Crespo,B01LQV1YHO,1,,,,
11/1/2021,Cecilia Manrique,B01LQV1YHO,1,,,,
11/1/2021,Rodrigo Muñoz,B00K15Q2B0,2,,,,
11/1/2021,Felicia Junquera,B016381QZA,1,,,,
11/1/2021,Sergio Moreno,B01KBH547A,3,,,,
11/1/2021,Bruna Hernández,B00K15Q2B0,3,,,,
11/1/2021,Claudia Olmedo,B01DZJFWNC,3,,,,
11/1/2021,Delia Jiménez,B016381QZA,2,,,,
11/1/2021,Cinthia Bustamante,B018IZ0SWI,20,,,,
11/1/2021,Leonor Domínguez,B00NQGP42Y,1,,,,
11/1/2021,Rubén Núñez,B00J0O5J4Y,1,,,,
11/1/2021,Kenya Carrillo,B015YCRYZM,1,,,,
11/1/2021,Bruno Puente,B00F3J4B5S,2,,,,
11/1/2021,Felicia Junquera,B015YCRYZM,1,,,,
11/1/2021,Concepción Luna,B01DZJFWNC,19,,,,
11/1/2021,Bruna Hernández,B018IZ0SWI,2,,,,
11/1/2021,Isabel Crespo,B015YCRYZM,2,,,,
11/1/2021,Sergio Moreno,B00F3J4B5S,3,,,,
11/1/2021,Bruna Hernández,B01DZJFWNC,2,,,,
11/1/2021,Agustín Reynoso,B00K15Q2B0,22,,,,
11/1/2021,Rubén Núñez,B01DZJFWNC,2,,,,
11/1/2021,Diana Rosas,B015YCRYZM,3,,,,
11/1/2021,Dafne Rivas,B018IZ0SWI,2,,,,
11/2/2021,Daniel Piedra,B00F3J4B5S,2,,,,
11/2/2021,Delia Jiménez,B00K15Q2B0,3,,,,
11/2/2021,Teodoro Jurado,B01KBH547A,2,,,,
11/2/2021,Salvador Olivares,B016381QZA,22,,,,
11/2/2021,Claudia Olmedo,B018IZ0SWI,2,,,,
11/2/2021,Carlos Romero,B00NQGP42Y,1,,,,
11/2/2021,Casandra Fernández,B00K15Q2B0,13,,,,
11/2/2021,Isabel Crespo,B018IZ0SWI,2,,,,
11/2/2021,Dafne Rivas,B00F3J4B5S,3,,,,
11/2/2021,Salvador Olivares,B01LQV1YHO,1,,,,
11/2/2021,Guillermo Chávez,B00NQGP42Y,2,,,,
11/2/2021,Salvador Olivares,B00J0O5J4Y,2,,,,
11/2/2021,Felicia Junquera,B015YCRYZM,11,,,,
11/2/2021,Cecilia Manrique,B018IZ0SWI,3,,,,
11/2/2021,Isabel Crespo,B00K15Q2B0,3,,,,
11/2/2021,Fernando Ruiz,B00F3J4B5S,1,,,,
11/2/2021,Pedro Huerta,B00F3J4B5S,1,,,,
11/2/2021,Sonia Mujíca,B015YCRYZM,20,,,,
11/2/2021,Sagrario Silva,B016381QZA,16,,,,
11/2/2021,Sergio Moreno,B00NQGP42Y,4,,,,
11/2/2021,Joana Mejía,B016381QZA,17,,,,
11/2/2021,Elvira Belmonte,B01KBH547A,15,,,,
11/2/2021,Sandra Flores,B016381QZA,2,,,,
11/2/2021,Linet Ramírez,B00K15Q2B0,4,,,,
11/2/2021,Benjamín Pérez,B018IZ0SWI,2,,,,
11/2/2021,Teresa Rivero,B00J0O5J4Y,3,,,,
11/2/2021,Delia Jiménez,B00NQGP42Y,3,,,,
11/2/2021,Emanuel Escalante,B00F3J4B5S,3,,,,
11/2/2021,Andrés Mejía,B00NQGP42Y,1,,,,
11/2/2021,Kenya Carrillo,B00K15Q2B0,3,,,,
11/2/2021,Guillermo Paredes,B01DZJFWNC,2,,,,
11/2/2021,Diana Rosas,B00K15Q2B0,2,,,,
11/2/2021,Cristina Fábregas,B01KBH547A,2,,,,
11/2/2021,Guillermo Paredes,B00F3J4B5S,3,,,,
11/2/2021,Joana Mejía,B016381QZA,1,,,,
11/2/2021,Bruna Hernández,B018IZ0SWI,15,,,,
11/2/2021,Casandra Fernández,B00J0O5J4Y,3,,,,
11/2/2021,Fernando Ruiz,B00NQGP42Y,2,,,,
11/2/2021,Casandra Fernández,B018IZ0SWI,2,,,,
11/2/2021,Daniel Piedra,B00K15Q2B0,3,,,,
11/2/2021,Paulina Iglesias,B00J0O5J4Y,1,,,,
11/2/2021,Guillermo Chávez,B00K15Q2B0,3,,,,
11/2/2021,Tamara Márquez,B00F3J4B5S,3,,,,
11/2/2021,Roberto Rodríguez,B00F3J4B5S,2,,,,
11/2/2021,Delia Jiménez,B01KBH547A,2,,,,
11/2/2021,Bruna Hernández,B01DZJFWNC,1,,,,
11/2/2021,Germán Herrera,B00NQGP42Y,3,,,,
11/2/2021,Cinthia Bustamante,B00J0O5J4Y,1,,,,
11/2/2021,Diana Rosas,B016B7INC2,19,,,,
11/2/2021,Sonia Mujíca,B00J0O5J4Y,2,,,,
11/2/2021,Emanuel Escalante,B018IZ0SWI,3,,,,
11/2/2021,Teodoro Jurado,B01KBH547A,3,,,,
11/2/2021,Magdalena Linares,B00K15Q2B0,2,,,,
11/2/2021,Teodoro Jurado,B00F3J4B5S,3,,,,
11/2/2021,Pedro Huerta,B018IZ0SWI,4,,,,
11/2/2021,Paulina Iglesias,B016381QZA,3,,,,
11/2/2021,Elena Uriarte,B00K15Q2B0,2,,,,
11/2/2021,Lázaro Zepeda,B00K15Q2B0,3,,,,
11/2/2021,Sagrario Silva,B01KBH547A,2,,,,
11/2/2021,Joel Guerra,B018IZ0SWI,2,,,,
11/2/2021,Kenya Carrillo,B00F3J4B5S,2,,,,
11/3/2021,Guillermo Chávez,B016381QZA,25,,,,
11/3/2021,Eric Rivera,B00F3J4B5S,2,,,,
11/3/2021,Roberto Rodríguez,B01KBH547A,5,,,,
11/3/2021,Raquel Gómez,B01LQV1YHO,2,,,,
11/3/2021,Casandra Fernández,B01KBH547A,1,,,,
11/3/2021,Lorena Gómez,B01KBH547A,1,,,,
11/3/2021,Teodoro Jurado,B00K15Q2B0,3,,,,
11/3/2021,Tamara Márquez,B018IZ0SWI,3,,,,
11/3/2021,Elvira Belmonte,B00F3J4B5S,3,,,,
11/3/2021,Joana Mejía,B016381QZA,12,,,,
11/3/2021,Teodoro Jurado,B015YCRYZM,1,,,,
11/3/2021,Beatriz Troncoso,B00J0O5J4Y,1,,,,
11/3/2021,Patricia Torres,B01KBH547A,3,,,,
11/3/2021,Carlos Romero,B01LQV1YHO,3,,,,
11/3/2021,Silvestre Morales,B00K15Q2B0,3,,,,
11/3/2021,Leonor Domínguez,B01KBH547A,3,,,,
11/3/2021,Ernesto Duarte,B015YCRYZM,3,,,,
11/3/2021,Andrés Mejía,B01KBH547A,3,,,,
11/3/2021,Sonia Mujíca,B018IZ0SWI,2,,,,
11/3/2021,Raquel Gómez,B018IZ0SWI,2,,,,
11/3/2021,Maité Gordillo,B00NQGP42Y,2,,,,
11/3/2021,Teodoro Jurado,B01LQV1YHO,2,,,,
11/3/2021,Casandra Fernández,B016381QZA,3,,,,
11/3/2021,Guillermo Chávez,B01LQV1YHO,4,,,,
11/3/2021,Jaime Pastrana,B00K15Q2B0,19,,,,
11/3/2021,Guillermo Paredes,B00F3J4B5S,3,,,,
11/3/2021,Patricia Torres,B00J0O5J4Y,3,,,,
11/3/2021,Sonia Mujíca,B018IZ0SWI,2,,,,
11/3/2021,Cinthia Bustamante,B00NQGP42Y,1,,,,
11/3/2021,Guillermo Paredes,B01KBH547A,6,,,,
11/3/2021,Maximiliano Ruiz,B00F3J4B5S,3,,,,
11/3/2021,Bruna Hernández,B016381QZA,1,,,,
11/3/2021,Paula Espíndola,B00K15Q2B0,1,,,,
11/3/2021,Paula Espíndola,B016381QZA,4,,,,
11/3/2021,Alan Ramos,B00F3J4B5S,1,,,,
11/3/2021,Bruna Hernández,B018IZ0SWI,2,,,,
11/3/2021,Cecilia Manrique,B01KBH547A,3,,,,
11/3/2021,Sagrario Silva,B01LQV1YHO,3,,,,
11/3/2021,Sergio Moreno,B00F3J4B5S,4,,,,
11/3/2021,Iván Arriola,B018IZ0SWI,3,,,,
11/3/2021,Raquel Gómez,B00J0O5J4Y,1,,,,
11/3/2021,Andrés Mejía,B015YCRYZM,1,,,,
11/3/2021,Delia Jiménez,B01DZJFWNC,3,,,,
11/3/2021,Rodrigo Muñoz,B01KBH547A,3,,,,
11/3/2021,Kenya Carrillo,B00F3J4B5S,3,,,,
11/3/2021,Guillermo Chávez,B00K15Q2B0,1,,,,
11/3/2021,Felicia Junquera,B00K15Q2B0,9,,,,
11/3/2021,Carla Méndez,B00NQGP42Y,2,,,,
11/3/2021,Jenny García,B016381QZA,3,,,,
11/3/2021,Domingo González,B015YCRYZM,3,,,,
11/3/2021,Leonor Domínguez,B01LQV1YHO,3,,,,
11/3/2021,Salvador Olivares,B00K15Q2B0,1,,,,
11/3/2021,Sonia Mujíca,B018IZ0SWI,2,,,,
11/3/2021,Teodoro Jurado,B01KBH547A,1,,,,
11/3/2021,Linet Ramírez,B00F3J4B5S,4,,,,
11/3/2021,Iván Arriola,B018IZ0SWI,1,,,,
11/3/2021,Jenny García,B01KBH547A,2,,,,
11/3/2021,Bruna Hernández,B018IZ0SWI,2,,,,
11/3/2021,Bruna Hernández,B016B7INC2,1,,,,
11/3/2021,Paulina Iglesias,B00K15Q2B0,2,,,,
11/3/2021,Sagrario Silva,B00J0O5J4Y,1,,,,
11/3/2021,Eliseo Martínez,B015YCRYZM,3,,,,
11/3/2021,Maximiliano Ruiz,B00J0O5J4Y,3,,,,
11/3/2021,Pedro Huerta,B016381QZA,17,,,,
11/3/2021,Germán Herrera,B00F3J4B5S,11,,,,
11/4/2021,Silvestre Morales,B01KBH547A,2,,,,
11/4/2021,Carla Méndez,B00K15Q2B0,1,,,,
11/4/2021,Cecilia Manrique,B018IZ0SWI,2,,,,
11/4/2021,Raquel Gómez,B01KBH547A,1,,,,
11/4/2021,Mariana Hinojosa,B00NQGP42Y,20,,,,
11/4/2021,Salvador Olivares,B00J0O5J4Y,2,,,,
11/4/2021,Casandra Fernández,B018IZ0SWI,2,,,,
11/4/2021,Ernesto Duarte,B01KBH547A,3,,,,
11/4/2021,Jenny García,B00K15Q2B0,1,,,,
11/4/2021,Dafne Rivas,B00F3J4B5S,2,,,,
11/4/2021,Linet Ramírez,B01LQV1YHO,1,,,,
11/4/2021,Tamara Márquez,B01KBH547A,2,,,,
11/4/2021,Teodoro Jurado,B016381QZA,2,,,,
11/4/2021,Patricia Torres,B00K15Q2B0,3,,,,
11/4/2021,Iris Ugarte,B016B7INC2,3,,,,
11/4/2021,Eduardo Linares,B01KBH547A,2,,,,
11/4/2021,Bruna Hernández,B01EYT1URO,3,,,,
11/4/2021,Delia Jiménez,B01KBH547A,3,,,,
11/4/2021,Domingo González,B01LQV1YHO,1,,,,
11/4/2021,Bernarda Perdomo,B016B7INC2,14,,,,
11/4/2021,Paula Espíndola,B00J0O5J4Y,3,,,,
11/4/2021,Salvador Olivares,B01KBH547A,3,,,,
11/4/2021,Isabel Crespo,B00F3J4B5S,14,,,,
11/4/2021,Fernando Ruiz,B016B7INC2,2,,,,
11/4/2021,Sandra Flores,B015YCRYZM,3,,,,
11/4/2021,Teodoro Jurado,B01EYT1URO,3,,,,
11/4/2021,Eduardo Linares,B016381QZA,2,,,,
11/4/2021,Delia Jiménez,B018IZ0SWI,1,,,,
11/4/2021,Salvador Olivares,B00NQGP42Y,25,,,,
11/4/2021,Cristina Fábregas,B00F3J4B5S,1,,,,
11/4/2021,Paulina Iglesias,B00F3J4B5S,3,,,,
11/4/2021,Delia Jiménez,B01EYT1URO,1,,,,
11/4/2021,Casandra Fernández,B00K15Q2B0,2,,,,
11/4/2021,Lázaro Zepeda,B01LQV1YHO,2,,,,
11/4/2021,Rubén Núñez,B00K15Q2B0,1,,,,
11/4/2021,Joana Mejía,B01KBH547A,2,,,,
11/4/2021,Isabel Crespo,B01KBH547A,2,,,,
11/4/2021,Cristina Fábregas,B018IZ0SWI,3,,,,
11/4/2021,Ernesto Duarte,B01LQV1YHO,1,,,,
11/4/2021,Domingo González,B00K15Q2B0,2,,,,
11/4/2021,Leonor Domínguez,B00F3J4B5S,21,,,,
11/4/2021,Cinthia Bustamante,B00K15Q2B0,2,,,,
11/4/2021,Elvira Belmonte,B01LQV1YHO,3,,,,
11/4/2021,Eliseo Martínez,B018IZ0SWI,23,,,,
11/4/2021,Jenny García,B00NQGP42Y,20,,,,
11/4/2021,Jaime Pastrana,B01KBH547A,1,,,,
11/4/2021,Cristina Fábregas,B018IZ0SWI,3,,,,
11/4/2021,Mariana Hinojosa,B00NQGP42Y,2,,,,
11/4/2021,Kenya Carrillo,B00NQGP42Y,3,,,,
11/4/2021,Magdalena Linares,B00K15Q2B0,2,,,,
11/4/2021,Dafne Rivas,B00NQGP42Y,1,,,,
11/4/2021,Sagrario Silva,B00NQGP42Y,1,,,,
11/4/2021,Alan Ramos,B018IZ0SWI,3,,,,
11/4/2021,Delia Jiménez,B00K15Q2B0,3,,,,
11/4/2021,Jenny García,B00J0O5J4Y,4,,,,
11/4/2021,Lorena Gómez,B01EYT1URO,3,,,,
11/4/2021,Cecilia Manrique,B015YCRYZM,2,,,,
11/4/2021,Laura Morales,B016381QZA,2,,,,
11/4/2021,Jenny García,B01DZJFWNC,1,,,,
11/4/2021,Fernando Ruiz,B016381QZA,2,,,,
11/4/2021,Guillermo Paredes,B018IZ0SWI,3,,,,
11/4/2021,Pedro Huerta,B01DZJFWNC,1,,,,
11/4/2021,Edgar Guerrero,B00NQGP42Y,2,,,,
11/4/2021,Jenny García,B018IZ0SWI,3,,,,
11/4/2021,Cristina Fábregas,B00F3J4B5S,3,,,,
11/4/2021,Rodrigo Muñoz,B01KBH547A,3,,,,
11/4/2021,Bruna Hernández,B00K15Q2B0,2,,,,
11/4/2021,Claudia Olmedo,B00NQGP42Y,2,,,,
11/5/2021,Eliseo Martínez,B015YCRYZM,2,,,,
11/5/2021,Delia Jiménez,B00NQGP42Y,3,,,,
11/5/2021,Jenny García,B00F3J4B5S,2,,,,
11/5/2021,Magdalena Linares,B01EYT1URO,2,,,,
11/5/2021,Beatriz Troncoso,B01KBH547A,2,,,,
11/5/2021,Bárbara Peñalosa,B01KBH547A,2,,,,
11/5/2021,Silvestre Morales,B00F3J4B5S,1,,,,
11/5/2021,Rubén Núñez,B018IZ0SWI,2,,,,
11/5/2021,Isabel Crespo,B018IZ0SWI,2,,,,
11/5/2021,Ernesto Duarte,B015YCRYZM,2,,,,
11/5/2021,Alan Ramos,B01LQV1YHO,1,,,,
11/5/2021,Camila Fajardo,B00J0O5J4Y,2,,,,
11/5/2021,Bruna Hernández,B00J0O5J4Y,2,,,,
11/5/2021,Isabel Crespo,B00F3J4B5S,4,,,,
11/5/2021,Cecilia Manrique,B01LQV1YHO,3,,,,
11/5/2021,Tamara Márquez,B01EYT1URO,3,,,,
11/5/2021,Sagrario Silva,B01EYT1URO,2,,,,
11/5/2021,Casandra Fernández,B00F3J4B5S,2,,,,
11/5/2021,Bruno Puente,B00F3J4B5S,1,,,,
11/5/2021,Guillermo Paredes,B00K15Q2B0,2,,,,
11/5/2021,Dafne Rivas,B01LQV1YHO,1,,,,
11/5/2021,Delia Jiménez,B01EYT1URO,2,,,,
11/5/2021,Casandra Fernández,B00NQGP42Y,3,,,,
11/5/2021,Elvira Belmonte,B016381QZA,2,,,,
11/5/2021,Delia Jiménez,B018IZ0SWI,3,,,,
11/5/2021,Iván Arriola,B018IZ0SWI,3,,,,
11/5/2021,Roberto Rodríguez,B00K15Q2B0,2,,,,
11/5/2021,Paula Espíndola,B01EYT1URO,24,,,,
11/5/2021,Jenny García,B01DZJFWNC,1,,,,
11/5/2021,Sagrario Silva,B01KBH547A,4,,,,
11/5/2021,Sergio Moreno,B00F3J4B5S,2,,,,
11/5/2021,Emanuel Escalante,B00NQGP42Y,3,,,,
11/5/2021,Eliseo Martínez,B018IZ0SWI,2,,,,
11/5/2021,Joana Mejía,B00K15Q2B0,3,,,,
11/5/2021,Salvador Olivares,B00F3J4B5S,2,,,,
11/5/2021,Bruna Hernández,B00NQGP42Y,21,,,,
11/5/2021,Cecilia Manrique,B00F3J4B5S,3,,,,
11/5/2021,Fernando Ruiz,B00J0O5J4Y,10,,,,
11/5/2021,Rodrigo Muñoz,B018IZ0SWI,12,,,,
11/5/2021,Germán Herrera,B01EYT1URO,1,,,,
11/5/2021,Dafne Rivas,B00F3J4B5S,2,,,,
11/5/2021,Raquel Gómez,B00K15Q2B0,3,,,,
11/5/2021,Sonia Mujíca,B018IZ0SWI,2,,,,
11/5/2021,Bernarda Perdomo,B018IZ0SWI,2,,,,
11/5/2021,Eduardo Linares,B01KBH547A,25,,,,
11/5/2021,Isabel Crespo,B00F3J4B5S,2,,,,
11/5/2021,Edgar Guerrero,B016381QZA,2,,,,
11/5/2021,Carla Méndez,B016B7INC2,2,,,,
11/5/2021,Beatriz Troncoso,B01DZJFWNC,3,,,,
11/6/2021,Joel Guerra,B00K15Q2B0,1,,,,
11/6/2021,Sagrario Silva,B00F3J4B5S,1,,,,
11/6/2021,Sagrario Silva,B018IZ0SWI,2,,,,
11/6/2021,Ernesto Duarte,B00F3J4B5S,1,,,,
11/6/2021,Isabel Crespo,B00J0O5J4Y,2,,,,
11/6/2021,Bruna Hernández,B00J0O5J4Y,3,,,,
11/6/2021,Bruna Hernández,B01KBH547A,1,,,,
11/6/2021,Carlos Romero,B00F3J4B5S,2,,,,
11/6/2021,Sandra Flores,B01DZJFWNC,1,,,,
11/6/2021,Elvira Belmonte,B01KBH547A,2,,,,
11/6/2021,Teresa Rivero,B016B7INC2,3,,,,
11/6/2021,Bruna Hernández,B01DZJFWNC,1,,,,
11/6/2021,Lázaro Zepeda,B00NQGP42Y,3,,,,
11/6/2021,Mariana Hinojosa,B01KBH547A,3,,,,
11/6/2021,Bruno Puente,B016381QZA,3,,,,
11/6/2021,Iris Ugarte,B00NQGP42Y,3,,,,
11/6/2021,Kenya Carrillo,B01EYT1URO,3,,,,
11/6/2021,Patricia Torres,B00F3J4B5S,3,,,,
11/6/2021,Eliseo Martínez,B018IZ0SWI,1,,,,
11/6/2021,Delia Jiménez,B00K15Q2B0,1,,,,
11/6/2021,Sandra Flores,B01LQV1YHO,1,,,,
11/6/2021,Camila Fajardo,B016381QZA,2,,,,
11/6/2021,Salvador Olivares,B00K15Q2B0,2,,,,
11/6/2021,Casandra Fernández,B015YCRYZM,3,,,,
11/6/2021,Salvador Olivares,B00F3J4B5S,3,,,,
11/6/2021,Mariana Hinojosa,B00NQGP42Y,1,,,,
11/6/2021,Linet Ramírez,B00K15Q2B0,1,,,,
11/6/2021,Benjamín Pérez,B016B7INC2,2,,,,
11/6/2021,Paulina Iglesias,B00NQGP42Y,3,,,,
11/6/2021,Eduardo Linares,B01KBH547A,1,,,,
11/6/2021,Iván Arriola,B00K15Q2B0,3,,,,
11/6/2021,Silvestre Morales,B00K15Q2B0,2,,,,
11/6/2021,Kenya Carrillo,B016B7INC2,1,,,,
11/6/2021,Pedro Huerta,B00F3J4B5S,1,,,,
11/6/2021,Lorena Gómez,B016B7INC2,1,,,,
11/6/2021,Carla Méndez,B018IZ0SWI,3,,,,
11/6/2021,Casandra Fernández,B016381QZA,3,,,,
11/6/2021,Delia Jiménez,B018IZ0SWI,13,,,,
11/6/2021,Camila Fajardo,B01DZJFWNC,3,,,,
11/6/2021,Sandra Flores,B00K15Q2B0,3,,,,
11/6/2021,Elvira Belmonte,B01KBH547A,3,,,,
11/6/2021,Arturo Franco,B00K15Q2B0,4,,,,
11/6/2021,Alan Ramos,B00NQGP42Y,3,,,,
11/6/2021,Kenya Carrillo,B015YCRYZM,3,,,,
11/6/2021,Guillermo Paredes,B01KBH547A,1,,,,
11/6/2021,Maité Gordillo,B00K15Q2B0,2,,,,
11/6/2021,Concepción Luna,B015YCRYZM,2,,,,
11/6/2021,Delia Jiménez,B01KBH547A,2,,,,
11/6/2021,Dafne Rivas,B01DZJFWNC,2,,,,
11/6/2021,Rodrigo Muñoz,B00K15Q2B0,3,,,,
11/6/2021,Iván Arriola,B018IZ0SWI,2,,,,
11/6/2021,Andrés Mejía,B01EYT1URO,3,,,,
11/6/2021,Andrés Mejía,B00J0O5J4Y,1,,,,
11/6/2021,Leonor Domínguez,B00F3J4B5S,3,,,,
11/6/2021,Arturo Franco,B01EYT1URO,2,,,,
11/7/2021,Iris Ugarte,B01LQV1YHO,13,,,,
11/7/2021,Linet Ramírez,B01LQV1YHO,1,,,,
11/7/2021,Laura Morales,B00NQGP42Y,2,,,,
11/7/2021,Bernarda Perdomo,B00K15Q2B0,1,,,,
11/7/2021,Elena Uriarte,B016381QZA,1,,,,
11/7/2021,Salvador Olivares,B01KBH547A,19,,,,
11/7/2021,Jenny García,B00NQGP42Y,2,,,,
11/7/2021,Domingo González,B016381QZA,2,,,,
11/7/2021,Leonor Domínguez,B018IZ0SWI,1,,,,
11/7/2021,Eliseo Martínez,B00NQGP42Y,1,,,,
11/7/2021,Cinthia Bustamante,B00F3J4B5S,3,,,,
11/7/2021,Sandra Flores,B01DZJFWNC,17,,,,
11/7/2021,Bruna Hernández,B00K15Q2B0,2,,,,
11/7/2021,Domingo González,B016381QZA,2,,,,
11/7/2021,Cinthia Bustamante,B00NQGP42Y,2,,,,
11/7/2021,Edgar Guerrero,B01KBH547A,2,,,,
11/7/2021,Patricia Torres,B00F3J4B5S,2,,,,
11/7/2021,Andrés Mejía,B015YCRYZM,1,,,,
11/7/2021,Claudia Olmedo,B00K15Q2B0,3,,,,
11/7/2021,Jenny García,B018IZ0SWI,1,,,,
11/7/2021,Arturo Franco,B00NQGP42Y,2,,,,
11/7/2021,Sonia Mujíca,B016381QZA,4,,,,
11/7/2021,Magdalena Linares,B01EYT1URO,2,,,,
11/7/2021,Dafne Rivas,B018IZ0SWI,3,,,,
11/7/2021,Emanuel Escalante,B00J0O5J4Y,1,,,,
11/7/2021,Cinthia Bustamante,B00K15Q2B0,23,,,,
11/7/2021,Elena Uriarte,B00K15Q2B0,2,,,,
11/7/2021,Maité Gordillo,B016B7INC2,3,,,,
11/7/2021,Isabel Crespo,B01DZJFWNC,3,,,,
11/7/2021,Magdalena Linares,B01KBH547A,2,,,,
11/7/2021,Salvador Olivares,B00F3J4B5S,2,,,,
11/7/2021,Claudia Olmedo,B00NQGP42Y,1,,,,
11/7/2021,Isabel Crespo,B016B7INC2,25,,,,
11/7/2021,Raquel Gómez,B01KBH547A,2,,,,
11/7/2021,Sagrario Silva,B016381QZA,17,,,,
11/7/2021,Isabel Crespo,B018IZ0SWI,3,,,,
11/7/2021,Rubén Núñez,B01LQV1YHO,2,,,,
11/7/2021,Roberto Rodríguez,B00K15Q2B0,1,,,,
11/7/2021,Cinthia Bustamante,B015YCRYZM,1,,,,
11/7/2021,Sandra Flores,B01LQV1YHO,2,,,,
11/7/2021,Magdalena Linares,B00F3J4B5S,2,,,,
11/7/2021,Leonor Domínguez,B01KBH547A,2,,,,
11/7/2021,Elvira Belmonte,B018IZ0SWI,2,,,,
11/7/2021,Benjamín Pérez,B00NQGP42Y,18,,,,
11/7/2021,Rubén Núñez,B01DZJFWNC,2,,,,
11/7/2021,Magdalena Linares,B018IZ0SWI,3,,,,
11/7/2021,Lorena Gómez,B018IZ0SWI,2,,,,
11/7/2021,Jenny García,B00K15Q2B0,3,,,,
11/7/2021,Delia Jiménez,B01LQV1YHO,2,,,,
11/7/2021,Teresa Rivero,B01KBH547A,2,,,,
11/7/2021,Cinthia Bustamante,B00F3J4B5S,3,,,,
11/7/2021,Salvador Olivares,B00K15Q2B0,21,,,,
11/7/2021,Beatriz Troncoso,B01EYT1URO,2,,,,
11/7/2021,Tamara Márquez,B01LQV1YHO,1,,,,
11/7/2021,Andrés Mejía,B00NQGP42Y,3,,,,
11/7/2021,Salvador Olivares,B00NQGP42Y,3,,,,
11/7/2021,Germán Herrera,B00F3J4B5S,1,,,,
11/8/2021,Bernarda Perdomo,B00K15Q2B0,3,,,,
11/8/2021,Arturo Franco,B00K15Q2B0,2,,,,
11/8/2021,Salvador Olivares,B016381QZA,2,,,,
11/8/2021,Kenya Carrillo,B018IZ0SWI,20,,,,
11/8/2021,Pedro Huerta,B01EYT1URO,3,,,,
11/8/2021,Kenya Carrillo,B01DZJFWNC,1,,,,
11/8/2021,Maximiliano Ruiz,B016381QZA,3,,,,
11/8/2021,Domingo González,B016381QZA,8,,,,
11/8/2021,Teresa Rivero,B00NQGP42Y,2,,,,
11/8/2021,Raquel Gómez,B018IZ0SWI,3,,,,
11/8/2021,Ernesto Duarte,B018IZ0SWI,1,,,,
11/8/2021,Dafne Rivas,B00F3J4B5S,1,,,,
11/8/2021,Carlos Romero,B018IZ0SWI,1,,,,
11/8/2021,Tamara Márquez,B016381QZA,3,,,,
11/8/2021,Maximiliano Ruiz,B00F3J4B5S,1,,,,
11/8/2021,Eric Rivera,B018IZ0SWI,1,,,,
11/8/2021,Sergio Moreno,B018IZ0SWI,1,,,,
